feature_id,factor_1,factor_2,factor_3,factor_4,factor_5,importance,rank
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae]|g__Paraprevotella,0.41609383161256425,1.273113961243563,0.05313129376403305,0.6742374527833581,0.7796514076701285,1.273113961243563,19
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus,1.2521428687550014,0.0378044521553755,0.0222909255898012,0.08429147944756016,0.0114162971755654,1.2521428687550014,20
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus,1.198400053207784,0.05763184973347015,0.00720896803509465,0.3056492829325161,0.00335309041284895,1.198400053207784,21
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae]|g__Butyricimonas,0.1979278439634256,1.1886546886770368,0.0939024312094574,0.075494265547952,0.6184237630853504,1.1886546886770368,22
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnobacterium,0.4776128549610539,0.1673714798061828,0.06135750557613405,0.09711659602742966,1.1820422750833703,1.1820422750833703,23
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus,0.33690127670203174,1.1731084361588582,0.2020912996431255,1.1042959751161359,1.034234980869727,1.1731084361588582,24
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Unknown_013,1.1701880895699577,0.0563804174227602,0.0275609476957777,0.005386632482798,0.013570536019556649,1.1701880895699577,25
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__S24-7|g__Unknown_005,1.1701598168688987,0.03733923386815895,0.0326377624036994,0.05922620414076915,0.1421035286874494,1.1701598168688987,26
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Unknown_010,1.1668114235045706,0.02851752338333605,0.01438476630764825,0.09113495236884925,0.1136400677707608,1.1668114235045706,27
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera,1.1641482541321464,0.0618831185957599,0.02131909212527485,0.02213319640607895,0.150936867761719,1.1641482541321464,28
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Salmonella,1.163484574203681,0.20003625235792766,0.0699458139255068,0.34852886458394444,0.012287430898204,1.163484574203681,29
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae|g__Unknown_046,0.32712729413167907,0.032560804828993956,0.02162843782308135,0.0576097794192303,1.1554666598767935,1.1554666598767935,30
