feature_id,factor_1,factor_2,factor_3,factor_4,factor_5,method,batch
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Unknown_003,-0.4182254075127114,0.9451895734310196,0.9342766132144202,-0.2168813378285476,0.4533197261228042,MEFISTO,batch_001
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides,-0.5502192334064494,0.0024799177353268,0.0026537230581819,-0.2379947484036442,1.7202461878260626,MEFISTO,batch_001
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,0.8593879838304539,-0.1916899111794106,1.143919613252525,-0.2953914633246947,0.132393909044211,MEFISTO,batch_001
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Unknown_004,-1.114282857921746,-0.5059720767330771,0.1878455486692372,0.4063142631538382,1.2102933509690252,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella,1.651723923745584,-0.6633611929918592,0.4598265997461521,-0.4488236522127418,-0.5628992233125291,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus,2.165344100535309,-0.8723372976340952,0.0013796384820987,-0.8005884318310387,-0.3322546998494401,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,1.0212197789796535,-0.0084020773489636,-0.0002031493685878,-0.361340289374203,-0.7541247202164588,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia,-0.7046217789808817,0.3016469554218197,-0.4760459980185853,-0.1039624549337053,-1.0272763758440469,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus,-0.8248445228983217,-0.32683852387383,0.7043712823719785,0.1866956192049125,-0.8717672970747143,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira,-1.0570757110750717,0.9723647204963388,1.1069448066698313,0.2229144328655931,-0.0020297154429305,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia,-1.0851046913808378,-0.4248083491592829,0.4637438728566735,0.572554220174862,-0.0009708236421339,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__[Ruminococcus],-0.2315081203428007,0.0009404609289759,0.2258660872178496,-0.1425844501126557,-1.1361400250428135,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unknown_020,-1.2123160271257238,0.4776916230749561,-7.412211310988054e-05,0.090465190757792,-0.6482802673081521,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium,-1.3981152764021831,-0.0035884126679797,0.1360572722422439,0.3693722854778677,0.1715941471134688,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira,-0.6672242150221397,0.0083977194524091,0.3021437937643659,0.1699509887398596,0.1558513108715509,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus,-1.135338289250459,-0.653989817259996,0.0825910858769376,0.4218103532837582,-0.0017537387151743,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Unknown_023,-1.1117969074806573,-0.709140784421569,-0.0001889077099725,0.3729330453412196,-0.2648854377262468,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Veillonella,0.9597439235393216,1.5079094399307815,0.6974422549691522,-0.2098032594658772,-0.5039860851640147,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Unknown_024,-0.4589190280224765,-0.5436473032011853,0.0007639290226167,0.4813528229756864,0.8534588944600568,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__|g__Unknown_025,-0.4826206207642985,-0.0006532898688057,0.4395205942416911,-0.0072540677409516,-0.6625131621561337,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella,0.2320384503551776,-0.0079499999664316,0.5145560314186608,-0.4167918736302679,0.9939397630101696,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__|g__Unknown_027,-1.0841376118401345,-0.2510110931386164,0.6134926921445039,0.2544571589838663,-0.4674519609524932,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Clostridia|o__|f__|g__Unknown_029,-0.8073990629270127,-0.1284306389191858,0.4080791469270535,0.0657855705532022,-0.8584349711397369,MEFISTO,batch_001
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__[Coprobacillaceae]|g__Unknown_031,-0.0027810662946026,-0.3766519287951365,0.0010621416097107,-0.3484233963822301,-1.0994764893313431,MEFISTO,batch_001
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella,-0.9975630415221484,1.3448588310316274,0.7220536354604692,0.0090656029741956,0.9610479521140928,MEFISTO,batch_001
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia,2.1890152609024645,0.3557916588040846,3.81007467443888e-05,1.0234342157627312,-0.3721386680907547,MEFISTO,batch_001
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Unknown_042,2.1126658155224427,0.1905888289438773,-0.5935184108831512,0.9716603830322108,-0.5028148919635417,MEFISTO,batch_001
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus,0.0012365101127318,1.554481484907921,0.9476369731677728,-0.2229368782187169,0.0007449820615387,MEFISTO,batch_001
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia,-0.4748823764947662,-1.267110345674221,0.001407229632909,0.2734764302556484,1.5003360061680204,MEFISTO,batch_001
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium,0.256633099148199,-0.141079126350765,-0.259894828531147,0.0392775023025611,0.154906567712882,TEMPTED,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides,-0.0080035267009945,0.456899597130503,-0.295102300559937,0.0545757209639872,0.0276244969845885,TEMPTED,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Unknown_003,-0.0007433061073255,0.34584811074014,-0.216135426582333,0.135987645931096,-0.162723739343598,TEMPTED,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides,-0.0472659866079022,0.460560303548902,-0.194324525628415,-0.0783930527749991,0.0749904218900831,TEMPTED,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,-0.001881661017092,0.0180505196457158,0.0440499877568784,0.0817394509648583,0.854363153094484,TEMPTED,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Unknown_004,-0.167738935631636,0.110926744445427,-0.160757953515431,-0.245752824347859,-0.0417857422845898,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella,0.293888839939071,-0.349943995951062,-0.364177367163452,0.17689723076878,-0.0940128700414465,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus,0.343111845867191,-0.238283922638138,-0.263574901660012,0.17349723599475,-0.006836472172977,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,0.203176335525381,-0.125246590470571,-0.0797659176660801,0.124557952439226,-0.016370655724513,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia,-0.0986400929905202,-0.0589943599212992,0.107921064822632,-0.0607877668314392,0.0387087005987182,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus,-0.113889460949273,-0.0741230619405354,0.0732448869330661,-0.13238553733735,-0.029585683226181,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira,-0.103729827817122,-0.0014531170719965,0.272429042406229,-0.105964840280322,-0.109920607741721,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia,-0.151203007199387,-0.0986854450920181,0.126931659465285,-0.147884360011331,-0.0391147263791977,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__[Ruminococcus],-0.0433302696881143,-0.0844411940956908,0.0804054366304628,-0.0122640014522954,-0.0238962773480009,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unknown_020,-0.152410402942059,-0.0360918859924585,0.13352505229931,-0.0815371937487461,0.002011479242773,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium,-0.216975529964477,-0.0473176623801173,0.0390406331985359,-0.295312344320652,0.0282872765288524,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira,-0.121178239501293,-0.0022688922442857,0.0576168202216011,-0.0193280812124435,-0.0819302984379772,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus,-0.195715578020325,-0.102626852129949,-0.0352502481124811,-0.202538114407581,-0.0844567859096839,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Unknown_023,-0.198417142952683,-0.138527327868429,-0.0544548906642709,-0.279515772921692,-0.0211280417681679,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Veillonella,0.262896256167273,0.0848360528534213,0.363034026248012,0.318412073382967,-0.0695969375523527,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Unknown_024,-0.0462495524885162,0.0220418665111505,-0.0320158014749456,0.190599463952646,0.125102604307317,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__|g__Unknown_025,-0.0725338002025145,-0.0852972010798862,0.134044631072915,-0.0436438956704281,-0.0269808169888829,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella,0.118206052468059,0.0909812843203547,-0.0467210075695694,-0.206055077940731,0.171261357768766,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__|g__Unknown_027,-0.164148506576409,-0.0933844376850221,0.113936377032754,-0.164249401917027,-0.0609400890390241,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__|f__|g__Unknown_029,-0.133842115426315,-0.0932511098918524,0.117543178159653,-0.0605911232591554,-0.0267262312955247,TEMPTED,batch_002
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__[Coprobacillaceae]|g__Unknown_031,-0.0733076765683317,-0.116959245054538,0.0292296186396726,-0.0264278703809862,-0.0828085402775952,TEMPTED,batch_002
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella,-0.102453518265194,0.307838385703685,0.173277488464181,0.0339673793387633,0.0303999523817449,TEMPTED,batch_002
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia,0.356709655761773,-0.0539504262332779,0.014314320792481,0.402042718758187,-0.100765278247057,TEMPTED,batch_002
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Unknown_042,0.380094589209159,-0.098687665163942,-0.0615191281914375,0.336451782613537,-0.0425205417745626,TEMPTED,batch_002
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus,0.0846978371189125,0.0939270091305335,0.36775852532763,0.227742677232268,-0.0888574759827142,TEMPTED,batch_002
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia,-0.0857563735875343,0.048703645226001,-0.184608452151787,-0.133117575828591,-0.296698198974442,TEMPTED,batch_002
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium,1.5435589475346032,-0.7549142106260752,-1.7913722938342909,-0.4067800556788764,-0.1891900419304477,MEFISTO,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides,-1.099676220783148,1.6798788780527305,-0.5171587242192982,0.0005784716113336,-0.0001483168672104,MEFISTO,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Unknown_003,-0.7800549558821792,1.338453055808168,1.0533673138494972,-0.0172667553997578,0.0010772790766469,MEFISTO,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides,-1.2394234594670257,1.5858826637590857,0.5186189540833299,-0.0025270141136118,0.9348542857805144,MEFISTO,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella,0.769241855364567,-0.0022434279547949,1.021054903179279,-0.1137932674681015,0.0004817640039299,MEFISTO,batch_002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Unknown_004,-1.021509831138951,0.0070909011645954,0.3129562286908141,0.788903443718829,1.1773171554594335,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella,2.167605450454769,-1.0715897874364528,-0.1096179573567812,-0.4658205986118098,2.030681274274508e-05,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus,2.3198389496041054,-0.8542855007262832,-0.2439984216190713,-0.6045385576545642,0.4290068572171682,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,1.1631651194941528,-0.5986851023592068,-0.3239685845858609,-0.5536070740054686,-0.296322037966621,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia,-0.9572850192561548,-0.0006891032955556,-0.3052615895513659,-0.2902564307340964,-1.0817304606222498,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus,-0.6767574036820774,-0.6705319185790105,0.4505715491712596,-0.0005526165862689,-0.8193650140576224,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira,-1.0830201608260128,0.7023176905843356,0.8014234674964464,-0.2505545320811398,-0.0010099800201314,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia,-0.7522325647806685,-0.8437632773405521,0.1928656939070385,0.4702317337096104,0.0021357106386829,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__[Ruminococcus],-0.1819223197161132,-0.4366839633391156,0.0008748005762176,-0.3654807650222328,-0.9299424990001796,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Unknown_020,-1.2518498737044803,0.0030404243529498,-0.0002638007846957,0.0007162368182201,-0.8533181062340803,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium,-1.1868609203542315,-0.4416717497454385,0.0001897952565618,0.4230054667176156,0.2380341752637529,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira,-0.7821898756218243,0.1722183432595406,0.4167579720088161,0.2754618795055969,-0.0031586091444141,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus,-0.8916631827633229,-0.864855589166033,-0.0003284843476271,0.5566731585162483,-0.0006941512291718,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Unknown_023,-0.6218941472384706,-1.0792622333794677,-0.240910457381812,0.5705402266902061,-0.0009743755319816,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Veillonella,0.5076194181331424,1.5660549597142075,0.7303470812634302,-0.702877796752445,-0.721300295943394,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Unknown_024,-0.190233381574739,-0.3037853358171689,0.0026329178891309,0.7227998102098004,0.6861956903631881,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__|g__Unknown_025,-0.3739090010555806,-0.5041614865353317,0.2024361172914283,0.0004716540862943,-0.5626464268097888,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella,0.3996158821370402,-0.3785150715238692,0.0037390556517778,-0.6855365400940391,1.3403199099944818,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Coriobacteriales|f__|g__Unknown_027,-0.9016323634254376,-0.6049454386370989,0.4146376451527773,0.2935129111472083,-0.5156758149505173,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Clostridia|o__|f__|g__Unknown_029,-0.7891290568317626,-0.5254821469875319,0.2379523142815297,0.0002174357441607,-0.8404073608886254,MEFISTO,batch_002
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__[Coprobacillaceae]|g__Unknown_031,-0.1173410981417636,-0.6582303389403197,0.0002372613066467,-0.4110472745189364,-0.9230361616875158,MEFISTO,batch_002
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella,-1.4475203918899973,1.8179498822439224,0.7479011962456819,-0.2822977046716813,0.5477613798670004,MEFISTO,batch_002
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia,2.214521909941384,1.059116124043317,0.3218604531264464,0.6010712562344063,-0.932133722894839,MEFISTO,batch_002
