sample_id,Bifidobacterium,Bacteroides,Bacteroidaceae (F),Parabacteroides,Prevotella,Rikenellaceae (F),Granulicatella,Lactobacillus,Streptococcus,Blautia,Coprococcus,Lachnospira,Roseburia,[Ruminococcus],Lachnospiraceae (F),Faecalibacterium,Oscillospira,Ruminococcus,Ruminococcaceae (F),Veillonella,Veillonellaceae (F),Clostridiales (O),Collinsella,Coriobacteriales (O),Clostridia (C),[Coprobacillaceae] (F),Sutterella,Escherichia,Enterobacteriaceae (F),Haemophilus,Akkermansia
3101298,0.0,0.844207723035952,0.0051360091306829,0.0,0.0,0.0,0.0001902225603956,0.0,0.0017120030435609,0.0007608902415826,0.0,0.0,0.0,0.0011413353623739,0.0,0.0,0.0,0.0,0.0,0.0001902225603956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001902225603956,0.102910405174054,0.0005706676811869,0.0
3107544,8.56824608002742e-05,0.565332876360209,0.0039413931968126,0.000342729843201,0.0,0.0,0.0016279667552052,0.0,0.0034272984320109,0.0359866335361152,0.0004284123040013,8.56824608002742e-05,0.0,0.0107959900608345,0.0838831291234684,0.0,0.0085682460800274,8.56824608002742e-05,8.56824608002742e-05,0.0030845685888098,0.0145660183360466,0.0022277439808071,0.0,0.000942507068803,0.0026561562848085,0.0113100848256362,0.0,0.0234769942592751,0.0155085254048496,0.0532088081569703,8.56824608002742e-05
3107547,0.005288673424416,0.558043190832966,0.0027324812692816,0.0,0.0,0.0,0.0006170118995152,0.0,0.0007051564565888,0.228911414720141,0.0006170118995152,0.0,0.0,0.0157778757161745,0.0613486117232261,0.0011458792419568,0.0318201851035699,0.0023799030409872,0.0104892022917585,0.0005288673424416,0.0011458792419568,0.0029087703834288,0.0,0.001322168356104,0.0038783605112384,0.0111062141912737,0.0,0.0156897311591009,0.0076685764654032,0.003966505068312,0.0
3000095,0.0,0.0001463700234192,0.0,0.0,0.0,0.0,0.0,0.0001463700234192,0.0062939110070257,0.166861826697892,0.0052693208430913,0.0001463700234192,0.0,0.141100702576112,0.0010245901639344,0.0,0.0,0.0,0.0,0.055327868852459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408518735362998,0.199941451990632,0.0117096018735363,0.0
3101088,0.0001328727079457,0.587430241828328,0.0001328727079457,6.6436353972894e-05,0.0,0.0,0.0,0.0,0.0006643635397289,0.0180042519266543,0.0006643635397289,0.0,0.0,0.0158118522455488,0.001195854371512,0.0,0.0,0.0,0.0,0.0577331916024449,0.0,0.0,0.0,0.0,6.6436353972894e-05,0.0,0.0,0.201036407121977,0.0904863141110816,0.0223890512888653,0.0
3105619,0.0,0.593761545363382,0.01720589011453,0.0433313981105188,0.0002111152161292,0.0,0.0004222304322584,0.0,0.0013722489048398,0.0509315458911701,0.0009500184725814,0.0,0.0,0.0168364384863039,0.0331450889322848,0.0,0.0,0.0,0.0,0.0710930490315089,0.0,0.0002638940201615,0.0,0.0,0.0,0.0,0.0287644481976038,0.0355201351137383,0.0676624267694094,0.0127724705758168,0.0
3105620,0.0011531365313653,0.489544895448954,0.0689575645756458,0.0318265682656827,0.001230012300123,0.0,0.0001537515375153,0.0,0.0006150061500615,0.0694956949569496,0.0019987699876998,0.0,0.0,0.0295971709717097,0.041589790897909,0.0,0.0,0.000230627306273,0.0,0.0503536285362854,0.0,0.0043819188191881,0.0,0.0,7.68757687576876e-05,0.0172970479704797,0.0528136531365314,0.0335178351783518,0.0688038130381304,0.0054581795817958,0.0
3101034,0.0728530728530729,5.08750508750509e-05,0.0,1.27187627187627e-05,3.81562881562882e-05,0.0,0.0019586894586894,0.0,0.0009539072039072,0.0430784493284493,1.27187627187627e-05,1.27187627187627e-05,0.0,0.0037265974765974,3.81562881562882e-05,0.0,0.157865282865283,0.0,1.27187627187627e-05,0.003319597069597,1.27187627187627e-05,0.0034213471713471,0.0,0.0019841269841269,2.54375254375254e-05,0.0,0.0,0.0044770044770044,0.282153032153032,2.54375254375254e-05,0.0
3107469,0.0289759631215015,0.0001646361540994,0.0,0.0,0.0004939084622983,0.0,0.0003292723081988,0.0,0.0009878169245966,0.0595982877839974,0.0003292723081988,0.0263417846559104,0.0656898254856767,0.0266710569641093,0.474152123806388,0.0,0.0214027000329272,0.001152453078696,0.0,0.0225551531116233,0.0,0.0210734277247283,0.0,0.0115245307869608,0.0600921962462957,0.0095488969377675,0.0,0.0098781692459664,0.0055976292393809,0.034408956206783,0.0
3107470,0.0329798053174488,0.0026151387476391,0.0,0.0002905709719599,0.0001452854859799,0.0,0.0004358564579398,0.0,0.0001452854859799,0.107801830597123,0.0002905709719599,0.0817957286067122,0.123202092110998,0.0183059712334738,0.152404474792968,0.0,0.0579689089060003,0.0127851227662357,0.0380647973267471,0.198024117390673,0.0,0.0068284178410576,0.0001452854859799,0.0200493970652332,0.0165625454017144,0.0081359872148772,0.0,0.0476536394014238,0.0222286793549324,0.0164172599157344,0.0
3107471,0.0230853792598021,0.0009771589104678,0.0,0.0001221448638084,0.0002442897276169,0.0,0.0004885794552339,0.0,0.0015878832295102,0.0513008427995603,0.0003664345914254,0.0043972150971051,0.0771955539269574,0.0127030658360816,0.499206058385245,0.0,0.0333455478197142,0.005130084279956,0.0614388664956639,0.0381091975082448,0.0,0.0058629534628068,0.0001221448638084,0.0127030658360816,0.047636496885306,0.0067179675094662,0.0,0.0224746549407597,0.0117259069256138,0.0113594723341883,0.0001221448638084
3102544,8.79584835957428e-05,0.455361069575161,0.0,0.0,8.79584835957428e-05,0.0,0.0007916263523616,0.0,0.0024628375406808,0.0954789339431788,0.0030345676840531,0.0,0.0,0.0682118040284986,0.0002638754507872,0.0,0.0028586507168616,0.0,8.79584835957428e-05,0.137962881519923,0.0,0.001011522561351,0.0,0.0007476471105638,0.001011522561351,0.0,0.0,0.120151288591785,0.0796024276541472,0.0017591696719148,0.0
3101475,0.0029499975416687,0.153940705049412,0.0,4.91666256944786e-05,4.91666256944786e-05,0.0,0.0005899995083337,0.0,0.0006391661340282,0.0422832980972516,4.91666256944786e-05,0.0736024386646345,0.0,0.0043266630611141,0.0095874920104233,0.194994837504302,0.0077683268597276,0.0003441663798613,0.0016716652736122,0.0377599685333596,4.91666256944786e-05,0.0145533212055657,0.0,0.001130832390973,0.0445941295048921,0.0029008309159742,4.91666256944786e-05,0.0001474998770834,0.271104774079355,0.0157333202222331,0.0
3101478,0.028251758490474,0.403796997297446,6.10057406401942e-06,6.10057406401942e-06,0.0,6.10057406401942e-06,9.76091850243108e-05,8.54080368962719e-05,0.0015251435160048,0.0630128295072566,0.0029465772729213,0.0618476198610289,0.0189849864872284,0.002208407811175,0.0908924529798254,0.172957375289015,0.0168680872870137,0.0134517658111628,0.0077538296353686,0.0255431036060493,1.22011481280388e-05,0.0014214337569165,0.0,0.0013116234237641,0.0250489571068638,0.0041971949560453,1.83017221920583e-05,0.0045388271036304,0.0193022163385575,0.0125915848681361,6.10057406401942e-06
3000044,0.0626278367585468,0.63407032239213,0.0009739943508327,0.0001947988701665,0.0,0.0,0.0,0.0,0.0002921983052498,0.0008765949157494,0.0,0.0,0.0,0.0,9.73994350832765e-05,0.0,0.0,0.0,0.0,0.0002921983052498,0.0,0.0,0.0,0.0,0.0002921983052498,0.0,0.0,0.115613129443849,0.0726599785721243,0.0029219830524983,0.0
3102582,0.305582445950307,0.242121114337958,0.0002151231580079,0.0002151231580079,0.0012907389480477,0.0,0.0020436700010756,0.004947832634183,0.0012907389480477,0.0019361084220716,0.0,0.0001075615790039,0.0,0.0025814778960955,0.0,0.0,0.0,0.0,0.0,0.0121544584274497,0.0002151231580079,0.0,0.0,0.0,0.0004302463160159,0.0,0.0,0.0647520705603958,0.0523824889749381,0.0102183500053781,0.0
3105612,0.0117891059927955,0.0028381181093767,0.0,0.0001091583888221,0.0004366335552887,0.0,0.0004366335552887,0.0,0.0646217661827311,0.166029909398537,0.0045846523305316,0.0,0.0,0.0602554306298439,0.0021831677764436,0.0,0.0,0.0,0.0,0.125204671979042,0.0002183167776443,0.0151730160462832,0.0,0.0001091583888221,0.0,0.0525051850234691,0.0,0.0670232507368191,0.122366553869665,0.216024451479096,0.0
3105615,0.139948345245961,0.149138086371554,0.0001801910024626,0.000120127334975,0.0,6.00636674875368e-05,0.0021022283620637,0.0001801910024626,0.001681782689651,0.0884137185416542,0.0026428013694516,0.051474563036819,0.0,0.029431197068893,0.0727371013274071,0.000120127334975,0.0009610186798005,0.0005405730073878,0.000120127334975,0.175926482070995,6.00636674875368e-05,0.0002402546699501,0.0,0.0003003183374376,0.0027629287044266,0.0325545077782449,0.0002402546699501,0.0473902336476665,0.0810859511081747,0.0040242657216649,0.0
3107837,0.0372477620998331,0.303899256561978,7.58610226065847e-05,0.000531027158246,0.0001517220452131,0.0,0.0,0.0,0.0088757396449704,0.34896070399029,0.0091791837353967,0.0099377939614626,0.0,0.0065999089667728,0.051888939462904,0.0025034137460173,0.0065240479441662,0.0002275830678197,0.0012137763617053,0.008572295554544,0.0,0.0059171597633136,0.0,0.0016689424973448,0.0072826581702321,0.0119860415718404,0.143377332726445,0.0003793051130329,0.000531027158246,0.0164618419056289,0.0
3107840,0.0128669079211902,0.33232810615199,0.0095496582227583,0.0,0.0001005227181342,0.0,0.0,0.0003015681544028,0.0010052271813429,0.3402694008846,0.0061318858061922,0.0307599517490953,0.0,0.0071371129875351,0.0761962203457981,0.0023120225170888,0.0022114997989545,0.0105548854041013,0.0023120225170888,0.00070365902694,0.0,0.0093486127864897,0.0,0.0018094089264173,0.0028146361077603,0.0063329312424608,0.113590671491757,0.0,0.0001005227181342,0.0055287494973864,0.010454362685967
3114796,0.0325565455791638,0.412464506021737,0.0764222069910898,0.0085185547831195,0.0,0.0004895721139723,0.0,0.0,0.0013218447077254,0.25815137569764,0.0053852932536962,0.0006364437481641,0.0011260158621364,0.0049936355625183,0.0786252815039655,0.0016645451875061,0.0138548908254186,0.0015176735533144,0.0031332615294232,0.0082248115147361,0.0,0.0037697052775873,0.0,0.0028395182610398,0.0088122980515029,0.0017135023989033,0.0563007931068246,0.0,0.0,0.0016155879761088,0.0093018701654753
3114799,0.348198081410423,0.0021065595022037,9.72258231786362e-05,3.24086077262121e-05,0.0139357013222712,0.0005833549390718,0.0010370754472387,3.24086077262121e-05,0.0196072076743583,0.305451127819549,0.0246305418719212,0.0002916774695359,0.0024954627949183,0.0244684988332901,0.0306261343012704,0.0025926886180969,0.0002916774695359,0.0119587762509723,0.0513028260305937,0.0003240860772621,0.0178895514648691,0.000615763546798,0.0002268602540834,0.017727508426238,0.0432654913144931,0.0199637023593466,0.0001296344309048,3.24086077262121e-05,0.000162043038631,0.0002592688618096,0.0001944516463572
3108516,0.0198901569546268,0.365265915904568,0.0481948958254604,0.0001637568336986,2.51933590305595e-05,0.0009195576046154,7.55800770916786e-05,0.001624971657471,0.0055047489481772,0.276031038218326,0.0063865165142468,0.0010329277202529,8.81767566069584e-05,0.0266797672133626,0.0415438490413927,0.0012344745924974,0.0166654069987151,0.0071801073237094,0.0009195576046154,0.0248784420426775,3.77900385458393e-05,0.0007809941299473,0.0,0.0025949159801476,0.0104174539591364,0.0376892651097171,0.0723931171743128,7.55800770916786e-05,7.55800770916786e-05,0.0151034187388204,0.0
3000052,0.194834710743802,0.566735537190083,0.0035123966942148,0.0,0.0004132231404958,0.0002066115702479,0.0004132231404958,0.0,0.0076446280991735,0.0002066115702479,0.0002066115702479,0.0002066115702479,0.0,0.0,0.003099173553719,0.0,0.0,0.0,0.0,0.0274793388429752,0.0,0.0119834710743802,0.0,0.0,0.0,0.0,0.0,0.0004132231404958,0.101239669421488,0.0002066115702479,0.0
3102615,0.0003036990544836,0.000172096130874,0.0,0.0,0.0003543155635642,0.0,6.07398108967221e-05,0.0,0.0001822194326901,0.0005770282035188,1.01233018161203e-05,1.01233018161203e-05,0.0,1.01233018161203e-05,5.06165090806017e-05,0.0,2.02466036322407e-05,0.0,0.0,0.127796562126703,1.01233018161203e-05,0.0,3.0369905448361e-05,0.0,1.01233018161203e-05,0.0,5.06165090806017e-05,0.000425178676277,0.389554777186127,0.11791621955417,0.0
3105689,0.0124552612741589,4.77213075638273e-05,0.0,0.0,0.0,0.0,0.0020042949176807,0.0,0.0021713194941541,0.287592460033405,0.0061560486757337,0.0,0.0069195895967549,0.0,0.190408017179671,0.009663564781675,0.0194702934860415,0.0007874015748031,0.0110713433548079,0.0160820806490098,9.54426151276545e-05,0.0085898353614889,0.0001193032689095,0.0098783106657122,0.0780720591744214,0.0205917442137915,0.166165592937246,0.0009544261512765,0.0020042949176807,0.0477451682176092,0.0
3105691,0.0215406406624537,0.0007463499673131,0.0,0.0001035083896273,0.002598605360645,5.44780998038788e-06,0.0007245587273915,0.0,0.0017487470037045,0.274319023752452,0.0011113532359991,1.63434299411637e-05,0.0,0.0030562213989976,0.254576160383526,0.005660274569623,0.0982621486162563,1.08956199607758e-05,0.0039006319459577,0.0064883416866419,6.53737197646546e-05,2.17912399215515e-05,4.9030289823491e-05,0.0049411636522118,0.0028001743299193,0.0850675528437568,0.166250817171497,0.0005774678579211,0.0045325779036827,0.0026149487905861,0.0
3107812,0.0209381000274298,0.0003657310048459,0.0,9.1432751211484e-05,0.0010971930145378,0.0,0.0004571637560574,0.0,0.0050288013166316,0.582060894212307,0.0033830117948249,0.0,0.0,0.0149035384474719,0.0284355856267715,0.0042059065557282,0.0388589192648807,0.0001828655024229,0.0018286550242296,0.0013714912681722,0.0,0.0007314620096918,0.0266983633537533,0.0302642406510012,0.0101490353844747,0.0159092987107982,0.161104507634635,0.0013714912681722,0.0078632166041876,0.0044802048093627,0.0
3107815,0.0099099579093185,0.0,0.0,0.0,5.32793435984869e-05,0.0,0.0002131173743939,0.0005860727795833,0.0025041291491288,0.527891736373808,0.012041131653258,0.0172092279823113,0.0047418615802653,0.0171559486387128,0.0464595876178805,0.0029836432415152,0.0390004795140924,0.0004262347487878,0.0009057488411742,0.0062869625446214,0.0,0.0003196760615909,0.0155575683307582,0.0320741648462891,0.0156108476743567,0.0150780542383718,0.192231871703341,0.0002131173743939,0.0002131173743939,0.0146518194895839,0.0
3113179,6.78357019299257e-05,5.08767764474443e-05,0.0,1.69589254824814e-05,0.0,0.314435437370688,0.0001526303293423,0.0,0.0021198656853101,0.439490553878506,0.0001695892548248,3.39178509649629e-05,1.69589254824814e-05,0.0171115558118238,0.0442288776583116,0.0026455923752671,0.0057660346640436,0.0022385781636875,0.0059525828443509,0.014618593765899,0.0005766034664043,0.0,0.0,0.0225384119662178,0.0070040362242648,0.055269138147407,5.08767764474443e-05,0.0007631516467116,0.0049859240918495,0.0129227012176509,0.0105654105755859
3102657,0.169257086999022,0.563636363636364,0.0077712609970674,0.080791788856305,0.0,0.0041055718475073,0.0,0.0024437927663734,0.0024926686217008,0.001466275659824,0.0002443792766373,0.0,4.88758553274682e-05,0.0010752688172043,0.0035190615835777,4.88758553274682e-05,4.88758553274682e-05,0.0001955034213098,0.0,0.0028836754643206,0.004496578690127,0.0,0.0039100684261974,0.0,0.0,0.0006842619745845,0.0,0.0730205278592375,0.0325513196480938,0.0127077223851417,0.0
3105787,0.060405723600797,0.401104872305742,0.107453359898569,0.0057960514399565,0.0,9.05633037493208e-05,4.52816518746604e-05,0.0008150697337438,0.0011773229487411,0.0065205578699511,4.52816518746604e-05,0.0,0.0,0.001720702771237,0.001856547726861,0.0,4.52816518746604e-05,0.0,0.0,0.158576344865061,0.0,0.0192447020467307,0.0049357000543379,0.0,0.0,0.0095544285455533,4.52816518746604e-05,0.0228672341967035,0.0396214453903278,0.040662923383445,0.0
3105790,0.0777863777089783,0.122910216718266,0.0234520123839009,0.0124613003095975,0.0,0.0017801857585139,0.0001547987616099,0.0,0.0009287925696594,0.209287925696594,0.0045665634674922,0.174148606811146,0.0001547987616099,0.0103715170278638,0.0407894736842105,0.0697368421052632,0.0054179566563467,0.0022445820433436,0.0368421052631579,0.0154024767801858,0.0023993808049535,0.0588235294117647,0.0003095975232198,0.0051857585139318,0.0071207430340557,0.0188854489164087,0.0,0.0097523219814241,0.0255417956656347,0.0362229102167183,0.0
3114826,0.207639488021935,0.0035100989209695,4.7274059541678e-05,3.54555446562585e-05,0.0420384574474372,0.0003072813870209,0.0023873400068547,7.0911089312517e-05,0.105527519411911,0.25115525983005,0.0410575207119473,0.0011227589141148,0.0023518844621984,0.0286717171120277,0.0328554713814662,0.0036164655549383,0.0006381998038126,0.0142885844964722,0.0262134660158604,0.0013473106969378,0.0244879628425892,0.0070201978419391,0.051895098861877,0.0123739850850342,0.0749057473437888,0.0450994528027608,0.0002954628721354,4.7274059541678e-05,4.7274059541678e-05,0.0007800219824376,5.90925744270975e-05
3113334,0.0056507997318264,0.321185710181017,0.0061775691983526,0.0124030265300259,9.57762666411263e-05,0.0134086773297577,4.78881333205632e-05,0.0,0.0003352169332439,0.0452542859879322,0.0024422947993487,0.0036394981323628,0.0099607317306771,0.0026817354659515,0.130543051431855,0.0339047983909587,0.0408964658557609,0.0502346518532708,0.0239919547936021,0.0006704338664878,0.0346710085240877,0.0020591897327842,0.0,0.0161383009290298,0.0037831625323244,0.0017239727995402,0.0487980078536539,0.0003352169332439,0.0007183219998084,0.0008619863997701,0.0122114739967436
3101027,0.0601300827397018,0.757820450422548,0.0036502809610194,2.21229149152692e-05,0.0,0.0,0.0018362019379673,0.0014601123844077,0.0090261492854298,2.21229149152692e-05,0.0,0.0,0.0,4.42458298305385e-05,0.0001106145745763,2.21229149152692e-05,0.00780938896509,0.0,0.0,0.0047343037918676,2.21229149152692e-05,2.21229149152692e-05,0.0,0.0,0.0,0.0128312906508562,2.21229149152692e-05,4.42458298305385e-05,0.091124286535994,0.0259280562806955,2.21229149152692e-05
